what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347364519940
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1347364522618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347364551806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347364563977
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347364583884
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1347364586197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347364586589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347364590180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347364591018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347364592228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347364594632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347364596639
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347364596857
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347364608235
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347364611221
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1347364612972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347364613131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347364614543
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347364615008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347364622832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365479210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365480965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365483642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365484861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365488818
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347365493370
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347365493471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365497694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365499305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365501062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365523252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365529704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347365587377
